# key|value
13115|8334
26284|11902
25016|9817
19812|8006
83964|10582
3028|9287
52422|11256
34227|8996
17259|6930
87085|10252
27920|11901
20272|7169
87109|8996
10840|8266
92642|6448
50889|9815
36580|8655
63615|10940
88709|8848
4219|12380
34088|9839
86918|12380
14722|9791
52399|10674
99432|8723
12806|9443
48670|10528
28003|11002
52672|9499
88534|8769
96825|9956
83308|10094
14483|8722
12985|11699
36313|11183
39882|7943
43617|11436
37330|8923
4038|9101
23262|13385
50181|10731
58876|8150
8444|10052
83131|11156
87866|12066
92335|7352
21119|11877
39371|10274
18449|10771
45132|9627
8347|12978
69206|8938
25376|10222
60852|7636
14797|8839
25985|11571
52481|10728
28788|8258
44844|9678
92254|9159
82194|8568
24929|8017
57045|10765
3810|8650
23146|11338
44354|8224
38482|9336
83449|8363
18046|10730
30716|9557
15901|11397
75855|13548
70053|8753
68580|7534
9973|7281
95198|10858
87638|8669
27989|6540
73736|11369
53337|11717
33536|11812
36391|10818
51155|6982
77790|10999
89305|11321
29100|9396
39804|7491
71032|11145
81678|12460
40619|11958
31603|11950
55064|11662
3649|8686
76337|7937
48586|13999
63549|8765
51037|9728
44921|9931
31774|6232
80985|9961
15635|11463
43012|10552
65721|10715
65661|6655
97203|10511
35233|10970
93307|9487
21559|10280
56474|10287
53166|12691
52054|10353
8053|12067
48981|9764
75455|9510
29001|10952
99897|8630
28887|10521
77441|13700
41931|13537
19806|7919
43452|11669
98151|11830
90929|8516
61359|8005
77708|11370
43829|12214
85927|13029
32523|11676
21091|9199
83291|8866
18713|8597
80791|8733
95612|11568
93530|9247
98065|11393
62009|5161
43976|13977
27334|9694
39816|11356
68001|10338
8424|11583
17832|9544
22209|8945
23336|10796
99752|9837
25263|6699
36443|11093
70544|13761
39437|6134
67813|9327
18596|7542
1753|11442
59223|7007
53316|10996
88634|11262
745|7708
20194|11482
93496|11414
92804|8176
93353|11998
46503|7274
88568|11942
33401|7197
21727|9121
14554|13950
52522|10531
29606|12040
66021|9803
64898|11865
24272|10650
25420|9229
72893|13280
34091|5976
29008|10330
91836|8572
17318|8895
25846|9078
49951|10212
19152|13687
91730|10750
87338|12634
9561|11802
39070|7299
61236|9351
66281|12003
37643|14703
84344|8938
32105|13720
82899|10763
86670|8084
46313|9625
37903|12608
5876|10835
58606|9700
99447|7836
1816|8366
2569|6744
29352|8214
30668|8959
15741|10500
77341|10224
50780|9905
78744|13202
10126|8390
96902|8468
48577|13098
91440|11374
57747|11108
84698|8451
15129|11582
14753|8109
4860|10712
22322|10275
61412|9163
42886|9960
98584|8658
2689|10327
93435|7241
44630|9829
71362|10420
12681|11330
32680|13997
68826|11308
87684|9514
61680|9840
35175|10056
75482|8409
33046|10277
36606|6251
56821|10511
22005|10868
46967|10300
94503|9365
90427|8411
95177|12120
4289|11040
75867|6371
5836|10098
12029|12938
2291|13066
49410|10596
17341|8214
64859|11113
7621|10157
46037|8773
41632|8603
37832|11123
40739|11601
56809|17387
9414|9578
2639|9984
17472|6621
61437|9842
5281|8247
61245|10609
87021|10634
11321|7773
75709|12520
29509|6592
77061|18034
87449|11640
99099|8519
33882|350
28698|11656
85460|3541
21364|13388
65314|12938
21066|12260
48230|11313
32709|11059
50819|9682
21575|7019
67567|10412
6146|8700
29930|7720
28504|10752
17987|11746
20832|8372
86825|10414
66485|9652
72596|9089
5641|13134
57573|9372
58134|17997
89424|11790
56879|6610
4942|6500
35388|8406
3865|9393
94681|10293
63277|13855
56428|12060
28542|11049
93937|8735
5536|11133
516|11651
9345|13710
16158|10544
2488|8971
82305|10538
97287|10724
31742|8729
88574|12690
85853|10824
6808|13302
53175|8594
59365|8645
57130|11129
42578|8590
85523|10249
64868|13521
69436|13554
82016|13573
9795|9055
43367|9981
31608|10617
12022|19597
10329|10612
33628|9455
60334|11403
43233|10959
67751|10721
20087|12790
43351|10292
78775|14939
47024|6949
96835|11135
83216|9434
80269|614
8010|8072
81307|10355
36964|8595
35931|9146
45203|8898
95961|6060
17019|11479
22122|7615
80273|10032
80941|13441
92729|5223
11028|10321
75262|8161
91925|7719
74575|10760
34556|13517
74205|10760
68755|8908
53208|7751
71700|9851
36945|9457
77295|8996
83214|10273
96988|8476
36254|9149
92731|9552
35561|11941
16801|12350
57590|9642
31891|7196
18398|9502
98259|12745
5765|9378
21676|11932
18832|6960
56913|10280
29911|10669
49731|8396
32343|11798
69890|13149
35574|6685
11029|6729
53392|11853
12254|10617
69162|9705
48266|11895
62413|13804
88147|9745
69095|8482
67045|7985
96185|9877
36261|11550
36162|7897
35282|11325
7076|11067
49282|10961
77183|5554
84043|10093
88839|13904
62419|12481
12091|10612
24126|11412
50215|10529
27670|9387
65908|8250
39301|10823
32184|1861
61073|11401
98384|6232
10061|11093
20522|10376
73884|12266
6696|9698
74179|9161
89516|10862
22425|12525
80560|11617
2021|7294
71417|10231
92736|10582
60835|9983
13675|7779
80943|8956
12312|6171
92176|6036
54525|10764
60354|11904
72604|6519
47785|11245
60155|11058
14151|10401
44825|15831
947|17520
73384|13575
66446|7615
40654|11505
12285|9302
98814|12445
8682|11697
91685|8471
89441|6560
30404|11635
55433|8567
80298|10672
61683|6201
52142|7407
58855|8570
94013|9695
39353|11945
65955|7420
66175|11878
647|11817
22775|10045
93555|10525
78577|8177
9936|8651
54686|11498
57597|8145
96893|11407
98690|11427
57086|13324
8479|11890
35485|6204
53719|10338
7800|7631
64377|12931
95340|12830
7335|8744
2409|9498
97400|10242
28444|6184
85705|12516
60565|10529
28224|10779
33183|10330
56307|12320
15453|12544
99662|8512
79105|11395
89832|11131
41947|6556
14504|9521
6367|8512
67379|7955
79344|6817
70319|11042
94072|10394
27575|8983
83225|9564
26611|18701
71788|9762
57963|6303
64449|4424
43498|13585
19334|8381
6658|9376
34625|10130
12040|10096
1691|11871
33928|12389
854|11796
54909|6191
90877|8286
38174|12730
56782|3162
71224|6500
44642|10063
78085|13916
34187|7515
18507|7589
3046|10551
94122|12862
41451|7776
56695|44
53054|9917
81642|9799
57745|11023
78014|9235
93808|10202
71884|7645
19220|10799
61601|11395
54620|9573
69152|10823
83927|11534
76907|11427
94539|6657
30504|9874
87993|7278
65001|12807
17305|10684
35473|8498
96428|12320
3673|9941
29038|13929
96315|6018
62486|10991
96249|11984
78704|10394
47716|9998
110|11922
70785|12482
11773|7398
65873|7761
36952|10593
99313|10645
81363|12722
232|8319
53207|11276
38761|9669
66681|10076
92386|10144
19747|8490
16446|11521
35000|8472
63703|15413
76501|7859
30325|11435
29381|8489
23946|9855
93934|8680
89668|9895
59433|10748
27930|12338
69347|11603
14081|8907
38651|6045
78947|6203
33230|11954
3554|11143
48415|12224
56915|7098
37480|12573
53071|10450
67920|7388
76253|12273
37579|6147
27193|8927
15007|11300
96713|11680
80520|7313
1061|11446
50283|6038
8336|13261
58965|9026
93310|10778
93373|10350
82615|7748
3417|13650
59065|7376
19285|7322
1503|6250
24326|12025
43246|8118
92902|10947
15387|19088
55945|8255
17326|6159
9290|13479
46781|6165
22907|6418
77547|8488
41549|9253
27315|13442
23964|10233
71370|11743
42932|7046
69161|11131
24461|12341
50285|11427
22331|11574
73006|8940
70793|11314
86069|6297
78213|11798
84322|9991
41093|6433
72531|10075
56933|14056
51586|9193
49342|9675
64291|8685
5448|10267
8236|10107
93354|12051
88606|9186
30027|8915
47762|8076
52713|8298
15907|8579
63533|9532
86344|13630
42289|12420
49204|8012
60698|8240
7360|8202
52355|9672
15970|8775
19972|8263
14264|8352
89048|9110
77933|11988
77838|1813
64699|12077
18630|13891
94954|10768
29364|6643
39458|8786
87967|10380
66110|12444
87091|11581
93468|5911
51009|10744
60489|9319
71664|8365
23593|11614
16167|11863
18857|6115
66880|8898
38998|10662
30311|8497
74749|9388
27160|11154
26851|8288
22230|9458
23378|11560
55060|11981
98069|9544
74692|9021
88953|8634
5915|8576
62495|8009
78761|10854
23752|11976
80014|13034
84858|18771
38755|12122
73791|11324
68934|12882
75425|10450
3302|11101
63284|9656
69511|13603
13263|10873
20203|8129
2611|8817
61438|8680
31872|8891
30184|10805
4903|9525
96257|10660
39147|10042
37063|9292
95346|11687
34468|11953
72130|11953
62299|9698
10635|9289
74073|8447
34788|8526
32610|11418
44554|9710
99576|11957
57758|11732
28960|8773
15080|6842
50839|10101
86009|6529
88784|11186
35342|12932
42103|10133
64305|8138
41043|9262
67553|9314
61746|11704
37400|7251
78010|13218
6167|6152
43807|9843
31865|9945
19911|12028
57784|6731
85410|10028
7542|11580
9093|13710
89388|5754
63933|9720
93006|9133
40087|9839
37735|10197
38614|10485
84874|9937
4273|12939
49032|11062
9413|7600
9060|11908
15750|11359
72704|8958
28668|3206
4547|11882
96743|10844
72028|9794
50186|9835
35158|11680
65327|7532
15660|10799
99160|8443
34408|10075
25872|11091
53885|8956
53421|6282
38474|9058
65477|9737
70119|19976
18995|13103
43765|13055
48162|7049
17509|10190
88041|8499
33440|13557
86629|7690
49607|13979
5970|11533
96248|11342
82377|10028
89268|11330
10475|8054
66541|8909
68876|11598
22651|11204
30791|9120
60729|9396
47324|8320
85652|10429
29304|6942
62018|8498
30600|9298
61459|11420
70603|11853
48369|11976
95889|11076
79606|10040
70195|11340
60923|7164
72541|9082
32977|11730
88351|10415
69524|11407
86948|8432
24429|10329
94508|9579
94872|6922
10541|9799
93482|11302
56877|8928
78151|13273
74137|11797
71655|8413
89337|9606
46726|10336
31968|6359
58783|8801
79308|9946
37235|9283
16492|8191
64984|8787
18180|9237
98903|11635
58508|8770
51342|13429
98274|9813
52340|9012
14218|11766
13582|13112
95929|6710
55816|11816
38294|11946
40213|9882
62133|10772
34777|9694
48217|13764
62500|10433
87241|9094
19061|11623
49557|8135
30746|7207
79990|11412
3264|7172
92966|8894
85928|13989
64090|11852
93129|9889
46065|11040
61413|12280
49468|12946
7700|10158
88400|6623
42590|11710
54853|7410
29056|9328
43749|11243
19604|11525
92179|12115
13458|9190
8561|8605
96827|815
22434|9763
267|8279
45574|11728
13406|10291
47121|8651
77517|11842
83437|9698
53029|8682
36845|11643
80818|11381
88098|10362
96179|9417
97713|9749
30351|8042
99136|9885
98921|9762
26378|9692
15059|18743
28593|12977
76098|11423
73714|10998
2911|9265
40350|12544
28641|11937
31298|8582
81785|11081
59764|8881
20209|13021
15418|12478
61441|12077
32049|6704
90342|13897
15306|8248
46964|8852
67854|13306
92022|13642
27836|10273
89598|11191
21425|13540
99048|9712
74046|9354
9490|13045
26685|7316
5072|10032
83506|6677
63618|11270
74210|8003
82504|10907
501|12377
92541|11266
17519|9756
33305|10129
75494|11215
75626|10370
52682|11795
29388|9654
39530|11958
64150|8820
75442|9462
90476|10071
66837|7605
2227|9827
86599|6233
51530|6748
54017|6748
58391|11639
68450|11009
74260|10084
64329|11073
37808|10161
13358|9868
6310|8973
2546|13541
21465|8732
42749|12363
24041|10761
81079|10482
67170|9087
19965|8566
79593|11365
27506|10622
60813|9897
33906|11700
36959|6275
28015|11761
62691|9837
91289|9952
71413|9183
27488|11112
30958|4510
97336|9404
26563|12663
40287|8856
11217|9571
69560|6529
10835|8214
83709|8232
76074|10813
22315|7708
54864|10074
42156|8445
95648|9764
16408|9242
46105|8475
98348|10973
41206|12297
64493|10320
5344|18376
69434|11701
52284|11609
92180|10257
52043|8901
41115|7463
87946|11015
19897|13906
17415|11635
83378|9923
7776|8538
89096|11825
73230|10414
269|11017
75569|10407
24509|6565
97771|13587
51458|8857
13143|11759
44562|13955
55513|8915
94036|8663
86098|11801
57097|2651
74809|10568
2209|6519
28841|11571
95930|10505
6198|8372
70786|9152
68156|9615
82361|11444
47855|11017
71077|11132
91642|10028
10544|11449
59894|12887
19617|10965
64261|13091
94048|10521
29748|13878
25886|7800
42985|12837
8036|9222
53906|10931
38094|11073
24510|10413
38025|13940
37561|11380
7062|8657
23827|9706
73683|6204
58507|10735
93286|2166
48507|7945
8105|6603
48715|9254
89056|10123
3516|8910
29715|8010
48831|6972
8752|12409
8050|9469
45035|9944
18695|11819
12888|10524
99545|10749
98461|13694
86919|8752
8202|8743
22769|8728
80254|10541
2900|8249
45169|9785
27576|8720
21547|8658
44588|10871
12642|9987
43855|12689
82288|10599
74560|10445
71088|13916
56910|11462
96670|12761
25857|9929
60975|8130
98818|12154
1260|11406
17731|11103
43870|9119
7143|10267
69686|7258
71630|10750
32369|12907
18951|8983
86254|15869
37200|9604
54495|8103
52988|9186
6913|8910
56606|9979
35798|6395
64853|9679
64328|8827
32643|8628
3130|13932
48157|6154
79410|9537
19948|11305
17197|9729
10758|11370
30335|11423
43821|9483
620|11663
83239|8379
6668|9028
18606|10770
20983|11760
67067|10452
27367|8010
40117|9840
53676|9950
68467|11654
30595|9980
14619|6617
33469|11172
30146|10215
63845|11446
15408|8502
40168|13801
42306|6304
23389|11756
78390|6294
69541|11006
31210|6563
50954|13326
33648|13288
88687|8764
29245|7919
59825|8451
12745|13995
48000|13704
21988|11876
71653|12792
767|6930
10637|14169
24675|9300
36030|8910
83970|10276
8744|7372
86793|8530
40365|6074
6847|9662
96121|13509
35459|12681
61139|11734
70466|8766
17238|11312
22063|13741
99207|8197
38562|9010
46197|10270
28064|12522
57511|8842
18063|3284
30099|8995
68305|12718
75|10505
85178|10074
53341|8973
48862|10957
23748|10268
52681|9315
27755|13951
30775|8582
21541|12085
56046|10595
55144|11109
11726|9949
4103|11233
3096|9818
37558|9955
52080|8146
87157|8229
35728|8373
67739|11282
30654|9477
11706|7924
83265|9299
25271|8495
50218|10797
78856|12481
11095|6718
86513|9968
52766|7278
38312|13774
89427|10211
57587|13909
95551|10466
35353|9454
9774|6361
24209|10395
12545|8531
66205|12990
79230|13678
88118|7880
16960|13993
8777|9547
85935|9670
58559|8636
44051|11113
58169|9644
45792|8873
9884|11956
14273|13684
5050|5408
25229|9789
821|6566
81357|7560
19614|8315
5011|9661
41387|10457
79914|10112
65374|10274
40946|7366
96497|8315
70849|10112
51418|8175
44698|6272
46320|11681
55276|7212
88178|11548
77348|7369
77689|6975
56891|12231
34475|10422
41808|10370
78595|9072
72044|11684
66514|10891
95078|8234
25495|7867
21350|13019
43539|8229
25485|10383
68350|7258
88428|11662
28029|9791
80233|8687
50156|9243
14898|7555
73336|6470
39699|6681
65843|10945
28263|10076
86653|12801
35044|9876
21881|8507
71439|7137
89726|10404
60215|8764
89563|11157
11198|9272
39571|8520
90896|11924
51686|10663
18119|8750
30589|11642
17980|11976
39603|10400
55314|12022
34586|10454
25200|10351
98407|10248
54720|12211
62693|10373
66958|8358
69739|12583
20249|10720
11747|11635
47363|6987
47465|8143
83850|9254
95792|10370
15569|9722
63270|9123
86631|7404
73274|11919
31796|6181
99056|8256
34487|7486
76458|11570
59158|7903
11055|10500
43530|10680
16172|7753
30417|6593
18942|8060
1317|9181
33516|11652
39966|13320
78437|12946
91666|6812
36817|12926
85794|11529
26691|11147
29122|9530
43550|9081
91914|12280
59983|11882
67009|8685
54256|13415
26188|10284
72107|18058
59771|10258
64117|13760
40346|11705
24511|12543
71025|9878
57638|332
26469|9849
71609|11561
1549|583
94862|13980
43906|9874
63742|9126
74076|11546
65616|10662
27574|17782
44389|7626
78467|11164
68011|13439
36708|10735
73043|7952
91748|12283
46388|13312
49668|9409
94429|10547
62241|7425
71511|10149
8694|12403
1508|10492
51904|8674
45671|12412
92366|19782
46862|11353
32906|11080
35643|10208
29570|9917
59092|9521
90889|12152
86444|12763
65906|13399
76175|7455
50515|11456
17129|11204
36639|10484
24177|10370
2581|13237
36880|7195
57273|9677
31465|9813
2651|17873
83890|10011
13073|2848
25216|8716
28596|11808
40006|9951
44721|10930
83341|17270
43390|4717
55357|8055
71962|12539
99784|9528
69923|10543
56189|9192
82294|10061
75277|11324
72412|17192
17316|9082
95283|9695
80028|10622
27123|11148
59246|11953
49532|9246
64846|11263
90282|10238
43210|11280
13572|8430
68757|8366
43665|18756
8746|9739
65556|12824
63952|9823
23128|12271
90180|10609
88741|10446
12224|13217
34153|13690
13270|18736
23220|12295
18629|10700
67922|10650
90720|13385
3075|8729
27353|12690
47564|8278
1225|9863
64146|7882
23413|11014
68302|10120
16222|8262
62620|11823
25811|11503
91020|8549
67282|12790
58529|8974
85934|10182
17781|12630
74286|9968
34394|7082
44109|6873
71006|10012
58708|10318
26503|9689
84273|9342
58445|6335
45020|13297
10358|8444
99290|11797
65430|13744
11143|11691
57848|9662
93567|7961
82703|9987
85020|3566
34603|11859
41835|8482
97852|8886
84721|6386
4518|7528
64394|11847
30906|9164
7179|12307
7477|11402
69375|8996
83750|10787
25749|10889
52634|9060
88888|13793
50553|8259
453|11715
46680|13974
77378|10568
11105|11089
72018|10394
68568|7637
87479|12937
21334|8623
67897|11387
62753|18802
86409|13248
32136|9174
24035|11617
34767|8053
14085|8596
8697|11213
88135|8799
46293|12591
95131|12946
90230|11823
82134|10331
86093|9687
68868|13693
37303|11615
41552|9658
84839|8463
88493|6136
29853|10960
29115|9244
3648|11469
13761|8651
62085|13756
72793|10058
70248|11614
75606|8323
99979|9262
58829|9512
6920|8389
75192|10244
81846|12763
53233|10549
1502|11379
32475|8191
7412|10879
44700|13585
3758|13067
99215|9242
52002|6280
79388|9982
81186|9629
148|12748
32062|10187
77603|10253
82741|9719
45099|11597
6505|11150
60177|11953
20464|8208
54965|7455
68513|6864
20327|7159
57961|11603
17529|13791
97278|10093
64609|8211
33847|13851
45954|8607
58026|9054
93806|6534
4099|7125
67680|8254
53504|9971
37606|8673
48544|9151
55643|8956
64129|10311
45077|4465
77372|11065
12645|11574
15578|9912
17216|10211
20893|9319
50586|11388
14066|6870
350|10050
28321|9292
67734|9319
17805|6577
79494|9243
93850|6480
91395|8194
47397|8640
37827|9181
70940|8586
89630|10740
10031|8557
28156|10149
87896|9347
31001|6966
74437|12994
26654|9883
12539|9948
56493|8336
89940|11996
28411|7572
14006|12132
29859|15548
9551|19793
39943|13049
58302|10615
58031|9223
96709|8107
97750|9789
88078|10075
45439|10341
22207|8847
6787|11979
14100|7874
73800|11708
22931|10372
28659|11737
75619|9701
22000|7052
54215|11677
13407|9018
35882|9921
97353|8132
57292|6039
9905|11922
5458|11261
18646|10114
65577|10413
41821|11561
36908|9915
40122|2731
99888|11038
57867|8306
89131|12529
32869|10250
11471|12674
11589|7442
403|11437
79904|10830
63449|7023
71278|7335
40659|8727
95788|1007
40863|9830
13385|8527
10795|10476
44833|9229
41521|9212
82616|10954
44602|2654
42839|8129
40076|8788
24359|11560
55669|11615
79561|11946
74868|6400
3436|7718
87785|11255
90756|8485
9489|13108
92790|7362
94419|10179
12836|9591
26678|11834
93584|11999
9155|13964
45337|11188
41796|9908
72607|6337
99845|10391
86841|2983
7452|13702
61314|10987
78526|9674
62248|8467
63917|10948
47136|11492
55626|8109
91297|12538
56056|10802
96143|10079
93150|11226
33139|8582
72703|10101
36404|9557
2529|9290
71189|12549
69639|12214
58809|8149
77030|4790
25933|8620
90824|11408
8148|11195
73214|13008
84320|11192
34273|10728
72512|13871
66223|13607
36716|8247
86733|5971
61465|1951
23991|11405
50164|6545
70047|9442
14007|8018
53111|9569
76141|8466
51333|8581
61642|6132
11100|7766
41967|9423
7924|8021
52728|11549
73780|8543
56283|7901
92074|10560
75662|13969
29834|7031
51682|17031
90799|8586
16350|9790
4073|7374
85377|8751
634|11629
75550|9563
22520|9569
24549|11569
13696|8216
72276|11109
74500|6909
83182|7021
26465|11590
93920|9548
22281|9191
34785|9817
83466|9222
93033|11652
5835|11179
37572|9533
52152|6212
95127|11294
3175|12020
65279|7287
89306|1087
17376|10347
80224|10414
56773|13053
79632|6145
43127|6792
95919|6451
91620|11040
74368|8002
24498|1602
22892|10316
32558|11704
72263|6423
35279|8642
81328|10880
20114|99
43191|10936
98843|8695
74331|11313
6932|8016
20819|9154
89312|11364
63994|13479
47297|11501
90066|8946
8929|11610
55259|7850
10282|11017
66384|13936
94605|7746
80760|11489
70814|10996
81659|10885
36011|1641
99387|8772
29127|11510
88621|15384
67246|13706
56793|7858
43114|6498
2823|8603
66|6643
56841|7875
75703|9501
29080|8033
53427|8409
61166|9196
22484|9296
92159|10237
96793|11264
76766|12048
36690|10644
24333|11569
16066|8224
95735|8960
51837|10086
79148|12835
78228|12602
79864|8498
9681|7895
18621|6575
5556|10737
17037|7758
35008|12401
52715|10644
96591|6958
50607|9321
75609|10561
28597|8853
94715|10596
74178|12781
3586|8799
34020|10304
40138|7987
38625|7613
40836|11858
54747|10457
81227|9418
35693|9913
63130|7507
82419|9294
44191|11811
73539|9523
35814|14727
65094|9743
91400|9560
15922|11896
95730|6246
74846|8719
79080|7031
83692|9102
35378|10144
55552|12587
65829|11205
43391|10728
11675|10955
29711|6120
62502|10654
51140|12087
66355|8111
70389|7352
89110|10687
23498|10368
95222|12422
93035|9722
10936|6904
84770|9867
44411|10449
22960|8381
23680|8559
83086|10986
47076|11386
71579|7608
47043|9948
82280|10111
99692|12821
37091|8852
79745|11225
86103|12516
25092|12141
80782|8971
9878|7510
84512|13734
25270|11112
15848|8402
25520|11121
76158|13352
92645|8505
29453|12204
14911|12963
96710|6458
26746|9366
50921|11374
90666|6195
24270|8152
93441|9263
49258|11079
4195|8131
22294|10841
40021|7057
62338|9189
57016|9842
18764|6562
761|8657
69508|12018
71704|6934
63041|11298
51603|10834
86548|9361
10210|13312
62367|11958
36783|11956
77844|9119
54373|7105
36615|13929
22754|10622
5132|6247
83405|11295
18660|11786
59557|13447
1220|10445
83607|10273
7991|7522
38077|9880
7891|11492
24160|13045
98447|10023
74739|13224
53667|9846
14275|6332
86787|11010
8769|8829
79850|11425
13348|15707
93070|8890
66525|9740
46965|10785
64934|10956
54187|11520
45437|12169
59262|6611
86278|8821
50049|12737
76110|6482
53904|11981
69036|9120
15800|10423
31983|6115
55425|10402
2094|7128
74918|7990
47895|8535
1944|11910
40925|9176
97390|9274
97092|11267
39606|10221
14507|12198
17039|7226
82637|6367
66301|11704
64165|7109
33698|9950
82059|10333
72844|13523
94309|9376
86654|13173
98498|11663
6988|10882
70192|10282
76752|8871
68869|6211
6204|11967
82792|10680
49837|12019
92872|9538
29799|10388
6484|7442
79481|11043
12947|9400
15590|11286
7531|11209
2802|10156
55967|8791
59319|8197
24690|10029
57456|12325
20285|8440
95637|9445
17596|8512
89931|11186
31249|11417
39653|8152
96882|8716
93408|10627
80293|8054
96353|11402
52313|7487
17416|6154
77515|13599
98923|8983
32870|10866
63225|9913
50022|7212
98494|9163
90917|8412
35590|7390
5210|8556
4169|148
83566|8581
72237|8691
46089|8186
91651|12945
92676|9192
31115|11038
3772|6112
13514|10164
74252|16794
27538|9668
73846|8473
63584|7843
4604|10363
39124|8749
91540|6314
71913|834
24218|7076
67002|9256
56484|10230
18497|7173
38963|11688
53401|8110
73689|11808
28134|11683
5312|13117
67701|8024
64185|9184
24936|11456
53268|11873
34377|9260
28471|12726
6110|8879
61527|10370
69122|9892
24136|13420
32828|8441
56847|9722
13163|10040
30615|17935
72020|10028
16033|8524
14200|11954
5137|13480
17181|8511
11723|7083
54027|12488
93517|11551
64265|9157
95301|10581
2701|8804
66621|11573
80355|11735
31179|9029
42904|5033
73835|15639
73494|9385
58528|8084
41646|8439
34796|9936
35234|11091
98380|10673
1382|9897
64276|11304
50436|7265
74200|9604
38626|12057
74464|11448
22477|10100
64475|11860
58592|13810
19265|9183
14860|9313
7716|9764
21020|8183
32118|12181
95442|8346
39630|9664
22241|2207
13434|10297
72792|9959
12425|318
28050|14374
63370|10890
87024|9115
8728|8724
98519|4207
72308|12849
18536|10250
88|8099
96535|11472
7723|10321
60302|9351
91134|10972
70188|8836
99022|11663
21051|8067
53151|10884
49347|10804
73243|7623
31806|11366
33881|7656
64145|7973
80992|9720
25308|12158
2843|5342
25873|6517
32717|9112
96297|13428
69091|9211
28196|10641
88413|10612
13090|10951
29567|9515
98299|11978
59000|11332
8324|11732
57024|10404
84516|11053
95733|8083
82606|10091
17090|11217
22419|7702
72271|10135
25039|10103
60226|10954
12614|6892
11223|13960
90290|11908
92917|10838
7576|13788
75905|6840
47430|7885
14935|9039
59465|7479
30363|12957
26947|10557
24171|11611
59646|9235
64056|12373
61804|9377
35318|13402
27756|8889
53039|12443
48258|8923
43036|8955
17492|10359
49421|11035
48886|16569
4807|8710
28916|10473
56106|13346
6909|7195
1761|8691
48225|16117
94631|10204
85218|12088
72192|8773
56510|3754
67318|7044
43594|9193
18827|10314
57728|9421
58769|7030
10002|11156
95281|18652
6956|6636
1301|11370
40964|7366
87776|7037
64179|9724
8047|9772
95589|10298
70075|13896
96128|7982
56460|10814
94358|8117
1708|11235
15486|9610
90919|6953
93134|6642
75429|9587
54364|11542
68251|10847
55025|10564
31321|13633
48247|8008
55857|11024
98273|11078
45606|13418
13992|11202
91279|9273
83687|9635
41887|13466
59631|10926
26850|9948
23257|13952
22814|10241
18620|12201
77755|17465
90404|12140
52889|10267
94404|13634
9791|13717
9431|9460
30768|8798
98630|8953
72532|11513
4854|17899
6580|8387
95126|13995
6043|13392
78268|10299
27582|13850
1026|9075
7002|8821
85641|11958
15143|11123
10624|8995
74444|7461
63825|10978
17891|11518
17814|8966
49842|8689
209|10055
65336|8125
58273|13678
11928|7005
84677|10096
81139|10450
3756|10329
35104|9253
34637|8669
90616|11232
74822|8164
43490|9533
27198|12980
88242|8740
91461|12868
77181|9855
33998|10811
77976|9418
98932|11993
43295|11102
72639|12566
50393|11419
34575|8965
79326|7635
81643|13059
24885|10360
25910|8836
62726|18654
57318|11299
48543|9523
52804|7172
69931|9610
97468|11139
65218|8306
30592|11822
1973|12163
67475|13445
83177|10807
98586|13629
30599|7103
89105|10722
98627|10421
84594|17646
12834|10548
1328|11028
17229|12127
99903|10690
62819|12043
86952|7782
60888|10062
99747|6790
91558|11957
40|9444
36425|11197
91905|9126
6525|9464
22280|13477
64995|11208
88073|10294
66392|10964
12829|7610
49151|9375
28743|9791
69329|8349
67464|9547
46621|8189
28919|6854
764|10798
76986|7290
94103|12375
58225|9924
57629|9732
57785|11138
38848|10402
2981|10360
11649|13252
40568|11404
78769|9120
31180|11067
73056|8442
50509|10339
42031|10054
47876|11580
91328|11576
75335|10699
1889|8673
84289|10559
52052|8437
31284|10530
55136|11452
61242|7499
87189|11795
33541|11722
16903|10956
19582|8375
78922|11892
44462|6667
4885|6713
35788|8151
69983|12141
7545|9819
74892|7120
45618|8699
23558|11459
27686|12654
65513|13090
65967|8074
72876|8925
91248|11687
87563|13640
42049|8706
53420|11090
59080|11684
49705|8978
73320|8256
61852|10124
53673|13873
74364|11531
82712|9694
36517|13976
1369|11123
50942|11508
14228|12002
80385|13224
46325|6032
34274|6744
75559|12139
49583|6388
3671|7476
35804|11059
16598|8578
12484|10529
22730|7436
2865|10339
80529|1617
44310|11939
53772|12109
13377|6925
95979|8189
401|11523
15698|10754
11901|6179
69299|10724
55112|9301
46189|11856
9771|12340
63421|11836
39879|7546
5379|10195
72017|6271
90755|9086
18922|17786
78602|8015
45802|6445
43741|8928
55085|9433
10519|11382
80988|8483
12068|11085
11911|15950
60585|11224
70875|6084
21852|11483
93504|10051
84362|11224
48797|8474
63975|8317
69719|8270
20782|9592
88131|8218
82957|12727
65110|8394
62314|7139
62435|13320
62167|7504
83830|8311
98146|11870
67491|8422
55526|11953
52370|10973
83661|13747
67575|10073
59794|11701
80446|15332
78379|11394
86073|8677
88807|8382
97307|9501
35683|8507
74172|12370
26489|9655
74416|13102
7222|10190
66476|7049
61046|9201
39847|13577
75881|9192
97814|10225
59030|8416
47204|11751
49075|9211
35066|11947
66984|9749
28998|7928
70622|9415
39441|9881
85080|11439
98464|11412
39161|13562
76358|11824
21630|11363
21839|8319
72636|13342
99880|11629
84270|10032
79127|10013
88693|9466
90656|9501
24722|9145
64099|8050
60494|10368
16635|11295
2890|10865
56827|8036
26452|7655
97881|10620
